employee_id,survey_date,engagement_score,work_life_balance,manager_support
E101654,2023-05-22,4,2,2
E101655,2020-09-08,5,3,5
E101655,2021-11-17,1,5,5
E101656,2019-07-30,4,1,1
E101657,2022-05-09,4,3,5
E101657,2023-06-05,4,2,2
E101658,2023-07-28,4,2,5
E101659,2021-01-31,2,4,2
E101659,2022-05-28,2,4,2
E101659,2023-08-20,3,5,1
E101660,2023-03-06,3,1,3
E101661,2022-12-20,1,2,4
E101661,2022-04-30,1,4,5
E101661,2019-11-27,3,5,3
E101662,2019-04-08,1,3,1
E101663,2022-12-22,3,1,5
E101664,2019-05-15,3,3,4
E101665,2020-05-08,5,4,2
E101665,2021-03-12,5,1,1
E101665,2022-12-23,1,5,4
E101666,2020-04-22,3,2,1
E101667,2021-10-08,1,2,3
E101667,2022-06-25,1,1,4
E101667,2021-06-27,5,4,4
E101668,2023-10-07,5,5,5
E101668,2021-10-02,3,3,1
E101668,2022-03-21,4,1,1
E101669,2022-04-05,5,5,2
E101670,2021-12-05,4,4,5
E101671,2020-10-06,5,3,4
E101671,2022-05-04,2,4,2
E101671,2022-07-25,4,1,1
E101672,2019-05-06,2,3,4
E101673,2022-06-17,4,1,1
E101674,2021-04-01,2,3,1
E101675,2020-12-21,3,5,1
E101676,2020-02-26,4,5,4
E101676,2021-04-12,5,2,5
E101677,2021-11-10,3,1,3
E101678,2022-11-01,4,2,4
E101678,2019-12-21,3,1,3
E101678,2023-11-05,2,4,3
E101679,2019-11-06,2,1,4
E101679,2022-11-06,4,5,2
E101680,2020-08-05,4,4,3
E101681,2020-11-14,5,2,1
E101682,2021-10-25,1,5,3
E101682,2019-11-27,2,2,4
E101683,2021-01-14,5,5,2
E101683,2020-05-03,5,3,3
E101684,2023-01-01,3,1,2
E101685,2021-02-15,1,4,3
E101685,2021-12-10,4,4,1
E101685,2023-08-18,4,3,1
E101686,2023-06-09,1,2,4
E101687,2022-07-16,5,5,2
E101687,2022-04-23,4,1,2
E101688,2019-03-15,5,4,5
E101688,2022-05-18,5,2,5
E101689,2023-04-18,4,2,5
E101689,2019-10-05,5,5,2
E101689,2021-11-09,4,5,3
E101690,2023-04-18,1,3,1
E101690,2022-10-13,5,2,2
E101691,2020-12-28,5,5,4
E101691,2023-07-10,3,5,3
E101691,2022-03-11,2,3,4
E101692,2023-09-01,4,3,4
E101692,2021-11-30,2,2,1
E101693,2019-05-25,3,3,5
E101693,2023-10-20,3,1,2
E101693,2020-09-10,2,5,1
E101694,2021-02-22,4,5,3
E101695,2023-08-16,1,4,4
E101695,2019-10-27,5,5,2
E101696,2022-02-17,2,4,5
E101697,2022-05-06,2,1,2
E101697,2023-09-22,3,3,1
E101697,2020-03-28,3,3,3
E101698,2019-04-05,2,1,3
E101698,2022-12-05,3,1,4
E101699,2021-05-02,3,3,4
E101700,2019-07-14,4,2,5
E101700,2019-12-01,5,5,3
E101700,2022-11-24,4,5,3
E101701,2020-04-10,3,5,2
E101702,2019-07-27,4,5,5
E101703,2023-01-06,4,2,1
E101703,2020-03-14,3,1,5
E101704,2022-07-04,5,2,3
E101704,2021-06-09,2,1,1
E101704,2019-07-03,3,2,5
E101705,2019-09-17,2,5,5
E101705,2021-02-05,5,4,1
E101706,2020-03-31,5,2,5
E101706,2021-03-28,1,3,2
E101707,2020-04-29,5,2,1
E101707,2022-02-08,2,5,5
E101708,2020-04-24,4,3,4
E101709,2020-02-24,3,3,4
E101709,2021-05-12,4,4,1
E101709,2019-08-19,1,1,1
E101710,2021-07-28,1,4,2
E101710,2023-05-16,2,2,4
E101710,2020-02-27,3,1,5
E101711,2022-10-20,2,1,1
E101712,2020-11-21,3,3,2
E101712,2022-05-04,3,2,4
E101713,2020-03-26,1,5,3
E101713,2021-01-01,1,5,5
E101713,2020-02-09,2,4,5
E101714,2023-07-05,4,4,1
E101714,2020-12-05,4,2,4
E101715,2019-06-29,4,2,2
E101716,2021-05-26,4,3,4
E101716,2020-05-09,2,4,3
E101717,2023-01-16,3,3,5
E101717,2023-08-21,5,5,1
E101717,2023-03-02,5,5,1
E101718,2023-02-21,2,4,4
E101718,2019-07-24,5,1,4
E101718,2020-03-13,3,1,5
E101719,2019-10-02,4,4,2
E101719,2020-02-10,4,4,3
E101720,2020-08-29,4,4,5
E101720,2020-02-25,3,5,4
E101720,2022-05-17,4,2,5
E101721,2021-06-07,4,4,1
E101721,2019-05-06,1,5,3
E101721,2019-03-23,5,3,4
E101722,2021-09-12,5,5,2
E101723,2022-06-20,3,5,3
E101723,2022-07-01,3,2,1
E101723,2022-03-17,3,1,1
E101724,2023-07-20,4,1,3
E101725,2023-11-03,1,1,5
E101726,2023-05-08,3,4,4
E101726,2019-07-25,3,2,3
E101726,2019-12-18,5,2,5
E101727,2022-06-29,1,3,4
E101727,2020-09-14,4,2,3
E101728,2020-05-27,1,5,2
E101728,2022-11-23,1,5,4
E101728,2020-02-05,1,5,5
E101729,2022-05-02,4,1,2
E101730,2019-06-02,2,5,2
E101730,2022-08-12,4,1,5
E101731,2020-12-25,4,3,1
E101731,2020-02-16,2,1,5
E101731,2020-05-28,2,1,4
E101732,2023-04-25,5,2,2
E101733,2021-11-09,2,3,1
E101733,2022-02-20,5,3,5
E101734,2023-03-17,5,5,2
E101734,2020-10-13,3,4,1
E101734,2020-05-18,3,2,2
E101735,2020-10-30,1,5,5
E101735,2021-02-02,2,3,5
E101736,2019-07-29,3,2,4
E101736,2021-01-14,1,4,2
E101736,2020-06-08,4,1,5
E101737,2019-05-20,5,1,3
E101738,2021-02-16,3,5,1
E101739,2021-08-28,2,3,5
E101739,2023-05-23,1,2,1
E101740,2019-12-13,1,5,4
E101740,2019-09-20,4,2,1
E101740,2019-04-13,2,1,5
E101741,2021-04-04,2,2,1
E101741,2023-08-26,3,4,5
E101741,2022-05-12,2,5,4
E101742,2022-08-11,4,3,2
E101743,2021-08-30,5,4,1
E101743,2022-09-27,1,3,2
E101743,2019-11-21,1,2,4
E101744,2022-05-01,1,5,1
E101745,2022-06-08,3,5,4
E101745,2020-06-20,4,2,5
E101745,2021-10-09,3,5,4
E101746,2023-01-07,4,5,4
E101747,2021-01-07,1,4,2
E101747,2020-01-29,5,2,3
E101748,2021-11-06,3,3,1
E101749,2022-09-24,1,5,5
E101749,2022-10-27,2,3,4
E101750,2022-08-14,3,5,2
E101750,2021-06-21,5,1,5
E101751,2023-03-17,2,4,3
E101752,2020-10-16,4,1,4
E101753,2019-05-09,4,3,3
E101754,2023-08-17,4,2,1
E101755,2020-07-29,4,1,5
E101756,2022-07-21,3,3,5
E101756,2019-12-24,5,5,5
E101756,2020-05-24,1,3,4
E101757,2021-11-18,4,3,2
E101757,2019-03-30,4,2,4
E101757,2020-07-28,4,2,3
E101758,2023-05-13,5,4,5
E101758,2020-07-31,4,5,1
E101758,2019-08-13,2,4,2
E101759,2020-12-10,4,5,5
E101760,2021-01-04,3,3,1
E101761,2021-05-11,3,5,5
E101762,2020-01-28,5,2,1
E101762,2020-09-11,3,1,1
E101763,2023-04-06,4,3,1
E101763,2022-01-31,1,5,3
E101764,2021-08-02,3,3,3
E101764,2019-12-17,2,4,3
E101764,2020-03-26,2,5,1
E101765,2020-12-06,1,1,3
E101765,2023-03-20,5,3,1
E101766,2020-09-17,2,1,1
E101766,2022-07-10,5,2,4
E101766,2021-07-07,2,1,2
E101767,2023-07-09,5,2,3
E101767,2021-09-17,5,2,3
E101768,2020-05-28,2,4,5
E101768,2023-02-07,2,5,2
E101769,2019-10-23,4,1,2
E101769,2021-07-07,3,5,3
E101770,2019-07-11,3,2,5
E101770,2020-04-27,3,2,4
E101770,2019-10-17,1,1,1
E101771,2020-05-15,2,1,2
E101771,2019-12-11,2,2,3
E101771,2023-02-16,4,2,2
E101772,2021-11-08,5,1,1
E101772,2020-11-11,3,5,5
E101772,2020-10-30,1,5,2
E101773,2020-12-28,5,3,1
E101773,2022-11-08,3,5,1
E101773,2020-01-04,3,3,5
E101774,2022-01-01,5,1,4
E101775,2021-07-23,4,4,3
E101776,2020-03-08,1,3,4
E101776,2023-08-30,1,1,3
E101777,2021-10-13,3,5,5
E101777,2020-01-26,3,5,1
E101777,2019-06-19,5,1,2
E101778,2022-01-30,4,1,5
E101779,2023-03-08,1,1,1
E101780,2022-10-11,2,1,2
E101780,2019-09-14,1,2,2
E101780,2021-04-03,3,5,2
E101781,2022-03-25,4,1,1
E101781,2021-07-15,3,3,1
E101781,2019-11-01,2,2,2
E101782,2019-10-25,1,2,1
E101783,2019-03-29,5,5,5
E101784,2020-04-27,5,4,1
E101784,2022-03-11,4,1,2
E101785,2023-07-28,2,2,1
E101785,2021-06-13,5,3,2
E101785,2022-04-14,4,1,4
E101786,2021-04-24,1,4,4
E101787,2019-03-12,3,4,1
E101787,2023-08-13,4,3,3
E101788,2023-08-26,3,4,5
E101789,2020-11-25,3,4,1
E101789,2021-07-09,3,4,4
E101790,2021-02-24,1,5,4
E101790,2019-04-16,5,5,3
E101791,2021-10-29,5,5,5
E101791,2022-12-25,2,1,2
E101791,2019-08-17,3,5,1
E101792,2020-11-29,5,5,1
E101792,2022-02-14,5,3,2
E101793,2023-03-02,3,2,4
E101793,2021-07-25,4,4,4
E101794,2023-08-07,2,3,5
E101795,2020-06-12,2,1,5
E101795,2019-09-12,2,2,1
E101796,2021-10-09,3,4,1
E101797,2021-01-26,5,5,4
E101797,2022-06-06,3,3,2
E101798,2021-02-18,1,3,1
E101798,2021-03-26,1,4,1
E101799,2021-04-03,4,4,3
E101799,2023-09-22,4,3,4
E101800,2022-07-09,5,5,4
E101801,2020-11-26,3,2,2
E101801,2023-06-13,5,3,2
E101802,2020-04-16,3,4,2
E101802,2023-05-27,3,2,4
E101802,2022-09-19,4,3,1
E101803,2023-04-22,4,5,3
E101804,2022-06-02,1,1,5
E101804,2023-02-24,1,1,5
E101805,2020-02-09,5,5,5
E101806,2021-03-22,2,5,2
E101806,2022-09-23,5,4,3
E101806,2020-07-19,2,5,2
E101807,2023-06-18,3,2,1
E101807,2019-11-06,2,3,3
E101808,2023-04-20,1,2,3
E101808,2023-09-01,2,2,5
E101809,2022-06-16,5,5,4
E101810,2019-05-06,5,4,4
E101810,2022-07-31,5,3,5
E101811,2021-12-15,3,1,5
E101812,2022-06-01,1,4,3
E101813,2020-03-03,5,4,2
E101814,2023-08-15,3,2,1
E101815,2020-07-18,3,3,3
E101816,2022-10-18,1,2,3
E101817,2022-02-14,4,5,1
E101818,2020-02-27,1,5,3
E101819,2019-07-08,5,2,4
E101820,2022-07-08,1,1,1
E101820,2019-10-06,2,3,5
E101821,2019-11-14,5,4,1
E101822,2022-05-24,2,2,3
E101822,2022-07-10,5,5,1
E101823,2019-09-24,5,1,2
E101823,2020-04-05,4,1,5
E101824,2022-08-22,4,4,1
E101825,2023-08-17,3,2,4
E101825,2022-05-29,5,1,5
E101826,2022-12-10,5,2,1
E101827,2019-05-11,1,1,4
E101828,2020-02-11,3,3,1
E101828,2022-03-27,4,3,5
E101828,2022-06-27,1,3,4
E101829,2020-03-28,5,1,2
E101829,2020-09-24,5,4,3
E101830,2022-04-23,1,5,3
E101830,2019-05-09,5,4,1
E101831,2023-07-26,5,2,4
E101831,2019-06-07,1,2,4
E101831,2020-09-17,4,4,4
E101832,2023-06-19,3,1,2
E101832,2020-04-24,2,2,2
E101833,2019-04-25,2,2,1
E101834,2020-04-22,3,2,4
E101834,2021-03-22,4,5,2
E101834,2023-03-18,5,4,5
E101835,2021-05-18,5,5,4
E101835,2022-07-18,5,2,1
E101836,2022-08-17,1,1,3
E101836,2020-03-15,5,4,2
E101836,2023-07-10,2,5,2
E101837,2019-10-12,2,1,1
E101837,2020-08-31,3,3,4
E101838,2019-08-30,4,3,5
E101839,2020-12-26,4,1,4
E101840,2019-10-03,5,1,1
E101840,2021-01-30,1,4,4
E101841,2020-05-10,1,1,1
E101841,2020-04-21,4,5,5
E101841,2023-01-22,3,3,4
E101842,2020-04-16,1,5,2
E101843,2020-07-11,1,3,2
E101844,2021-08-14,5,4,2
E101845,2019-07-07,3,4,3
E101846,2020-01-09,1,3,4
E101847,2021-07-27,5,5,4
E101848,2019-04-14,5,3,3
E101848,2022-05-29,2,4,3
E101849,2020-10-19,3,2,3
E101850,2023-05-26,4,4,4
E101850,2019-11-03,5,3,2
E101850,2023-09-07,2,2,1
E101851,2022-01-21,5,4,4
E101852,2019-10-31,4,5,2
E101853,2023-01-13,2,4,2
E101854,2021-06-08,5,2,1
E101855,2021-04-26,4,4,2
E101856,2023-05-22,1,4,1
E101856,2023-10-23,2,2,2
E101856,2020-05-16,5,3,3
E101857,2020-10-14,3,5,5
E101857,2022-03-11,1,1,2
E101858,2019-05-22,3,3,1
E101859,2020-03-07,4,5,3
E101859,2022-07-31,3,1,1
E101860,2022-02-21,1,1,3
E101861,2022-01-06,3,3,1
E101862,2023-10-11,5,1,5
E101862,2019-06-07,2,5,5
E101862,2023-07-08,5,3,3
E101863,2022-07-18,2,1,5
E101863,2023-08-20,5,3,5
E101864,2022-03-01,5,3,2
E101864,2020-12-23,4,2,2
E101865,2022-01-09,1,5,5
E101865,2019-09-04,5,4,1
E101866,2020-10-01,3,2,3
E101866,2019-08-19,2,3,5
E101866,2020-09-09,3,5,5
E101867,2021-10-16,1,1,2
E101867,2023-01-03,4,5,3
E101868,2019-12-22,4,4,3
E101868,2020-11-15,4,1,1
E101868,2021-07-23,4,4,5
E101869,2023-06-20,5,1,2
E101869,2019-03-27,5,3,3
E101869,2021-04-28,1,2,1
E101870,2020-02-14,1,2,1
E101870,2021-05-21,4,5,2
E101870,2019-11-08,3,3,4
E101871,2020-11-06,1,5,5
E101871,2022-07-16,4,5,1
E101871,2021-09-12,5,4,4
E101872,2020-08-30,4,2,5
E101872,2022-10-01,2,5,3
E101873,2021-06-07,4,1,5
E101873,2021-12-19,4,2,3
E101873,2020-08-06,5,4,3
E101874,2022-10-04,3,3,4
E101875,2021-09-25,1,1,2
E101876,2021-04-19,3,2,3
E101877,2019-12-10,3,1,3
E101878,2020-12-19,5,4,2
E101878,2019-03-23,1,3,5
E101878,2020-01-10,3,1,5
E101879,2019-10-13,5,3,4
E101879,2021-06-14,2,1,2
E101879,2022-02-04,2,1,4
E101880,2019-10-03,1,1,3
E101880,2021-08-09,3,5,5
E101880,2023-03-28,3,2,5
E101881,2020-09-25,5,2,4
E101882,2019-10-05,2,3,1
E101882,2023-10-13,3,1,2
E101882,2019-06-28,3,1,2
E101883,2023-03-02,4,4,2
E101883,2023-10-01,2,4,2
E101884,2021-09-17,5,4,1
E101885,2021-01-13,3,2,4
E101886,2022-07-31,1,3,1
E101886,2020-08-01,5,5,5
E101886,2019-08-17,5,3,1
E101887,2022-08-26,5,1,3
E101888,2021-11-02,5,3,5
E101888,2022-04-15,4,5,5
E101889,2022-04-10,2,2,3
E101889,2023-04-02,5,5,4
E101890,2021-10-08,5,3,2
E101890,2023-02-11,3,1,2
E101891,2022-05-23,2,2,5
E101891,2019-11-04,3,4,5
E101892,2019-10-01,2,3,2
E101892,2023-06-19,1,1,1
E101893,2021-10-17,1,2,5
E101893,2021-04-19,2,2,2
E101894,2022-02-06,1,3,4
E101895,2020-10-12,5,4,2
E101896,2019-08-22,5,2,5
E101896,2022-02-07,3,1,1
E101897,2019-08-20,3,3,2
E101898,2019-03-28,1,3,4
E101898,2022-06-10,5,4,2
E101899,2020-04-21,3,4,3
E101899,2023-03-11,1,3,1
E101899,2022-07-11,2,3,2
E101900,2023-05-10,4,3,4
E101900,2019-10-06,1,4,3
E101900,2022-01-02,3,3,4
E101901,2019-07-22,2,5,1
E101902,2021-08-14,4,5,3
E101902,2021-01-12,1,5,3
E101903,2020-06-28,2,4,1
E101904,2021-06-25,5,1,1
E101904,2020-09-21,1,2,4
E101904,2022-03-28,3,5,4
E101905,2019-04-11,5,5,2
E101905,2021-03-22,1,5,1
E101905,2023-07-21,3,1,3
E101906,2021-06-04,4,5,3
E101906,2020-12-12,3,1,2
E101906,2020-11-22,1,2,3
E101907,2023-07-15,5,2,4
E101908,2020-11-04,3,2,2
E101908,2021-02-15,4,5,4
E101909,2020-03-09,1,1,5
E101910,2020-12-24,4,3,4
E101911,2021-09-29,1,1,3
E101911,2022-01-17,3,4,2
E101911,2019-07-29,3,2,3
E101912,2023-06-09,3,1,4
E101912,2021-07-19,1,4,1
E101912,2023-03-26,2,5,2
E101913,2023-02-14,3,3,3
E101913,2022-04-02,5,2,1
E101914,2021-06-27,4,5,5
E101915,2021-10-06,1,2,5
E101915,2021-10-01,4,4,1
E101916,2023-03-27,4,1,1
E101916,2023-05-29,4,5,5
E101916,2023-06-20,4,3,3
E101917,2023-02-20,4,1,3
E101917,2019-04-01,3,4,3
E101918,2021-12-20,5,2,1
E101918,2021-09-17,1,1,4
E101919,2020-01-17,2,3,5
E101919,2023-03-06,2,3,1
E101920,2019-03-26,2,4,3
E101921,2022-10-28,5,3,4
E101921,2023-01-01,4,2,4
E101922,2020-08-08,1,4,1
E101923,2022-04-26,2,1,2
E101924,2023-09-06,2,1,3
E101924,2023-05-13,5,2,3
E101925,2019-06-26,5,3,5
E101925,2023-07-16,3,2,4
E101926,2022-04-30,4,4,5
E101926,2022-11-14,3,5,1
E101927,2020-05-16,5,5,3
E101928,2022-11-05,4,2,2
E101929,2021-06-21,1,2,1
E101929,2021-07-24,3,3,4
E101930,2022-06-14,2,3,3
E101930,2021-01-28,4,4,3
E101930,2022-05-01,4,1,5
E101931,2023-05-22,4,4,4
E101932,2022-01-24,2,4,3
E101932,2023-09-10,5,1,5
E101933,2020-10-08,5,1,3
E101933,2023-07-21,4,5,2
E101933,2019-05-13,3,5,3
E101934,2020-04-16,2,2,2
E101934,2023-06-14,1,2,5
E101935,2022-09-03,2,3,2
E101936,2020-04-05,4,1,5
E101936,2022-03-26,2,1,1
E101937,2022-06-30,1,5,2
E101937,2020-03-31,5,2,2
E101938,2019-06-25,4,4,5
E101938,2020-10-06,2,2,4
E101938,2019-11-25,4,1,2
E101939,2022-01-29,5,3,5
E101939,2019-12-19,3,3,3
E101940,2021-06-06,5,4,1
E101941,2020-01-08,5,3,3
E101941,2022-10-08,5,2,4
E101941,2021-12-25,5,1,4
E101942,2022-12-05,2,5,5
E101942,2021-02-24,3,5,2
E101942,2021-07-30,3,3,2
E101943,2023-09-28,2,5,3
E101943,2020-04-04,3,1,1
E101944,2020-09-13,1,5,5
E101944,2021-02-06,5,3,3
E101944,2023-07-03,4,4,5
E101945,2022-04-18,4,5,2
E101945,2023-05-21,5,4,3
E101945,2019-11-11,1,3,5
E101946,2022-02-27,4,5,4
E101946,2021-01-11,5,5,4
E101947,2019-05-24,3,5,4
E101947,2021-07-04,4,4,2
E101948,2019-04-07,3,3,5
E101949,2021-01-06,3,4,1
E101950,2021-05-24,1,3,3
E101950,2022-05-09,3,4,5
E101951,2019-04-07,5,2,4
E101951,2023-08-09,1,4,1
E101951,2020-08-14,5,3,1
E101952,2021-04-16,4,3,2
E101952,2020-12-02,1,4,3
E101952,2022-10-08,3,5,1
E101953,2023-02-06,1,2,2
E101954,2020-05-05,5,5,2
E101954,2022-01-08,1,1,5
E101955,2023-05-20,1,2,4
E101955,2020-01-25,3,2,3
E101956,2021-04-14,3,4,4
E101956,2021-11-30,3,3,3
E101957,2020-01-03,1,5,3
E101958,2019-07-06,1,1,5
E101958,2023-09-18,4,4,2
E101959,2019-11-20,3,3,1
E101960,2021-10-09,1,4,2
E101960,2020-10-30,3,4,4
E101960,2021-09-30,3,4,5
E101961,2019-08-04,1,5,5
E101962,2021-08-31,5,5,3
E101962,2023-07-11,2,4,4
E101963,2022-05-29,1,5,5
E101964,2021-08-06,3,1,5
E101964,2022-07-02,4,2,4
E101965,2022-07-11,3,3,2
E101965,2023-09-09,1,5,2
E101965,2020-12-02,4,4,5
E101966,2023-08-30,4,4,1
E101967,2020-12-24,1,1,4
E101968,2021-08-05,5,2,2
E101969,2020-10-27,4,5,3
E101969,2022-09-18,2,5,4
E101969,2020-04-08,2,4,5
E101970,2020-06-01,4,2,1
E101970,2023-08-18,4,2,3
E101970,2020-11-30,2,2,4
E101971,2019-03-30,1,4,5
E101971,2021-10-05,1,1,3
E101972,2020-10-14,2,4,5
E101973,2022-05-07,5,2,5
E101973,2020-01-22,1,5,4
E101974,2021-11-01,1,3,5
E101974,2019-07-19,1,5,5
E101974,2020-10-09,5,4,2
E101975,2023-05-26,3,4,4
E101976,2021-11-20,5,4,4
E101976,2020-08-25,2,5,3
E101976,2020-09-19,1,2,4
E101977,2023-07-20,1,1,4
E101977,2019-07-21,5,3,4
E101978,2019-04-19,3,2,2
E101979,2021-12-25,3,3,2
E101979,2022-04-21,3,3,5
E101980,2022-01-15,5,1,1
E101980,2022-03-27,1,4,3
E101981,2022-07-22,1,1,3
E101981,2023-06-24,1,1,1
E101981,2020-06-03,2,2,5
E101982,2022-09-02,2,2,4
E101983,2021-01-13,2,2,4
E101984,2020-09-13,1,1,5
E101985,2022-03-11,1,3,1
E101985,2022-01-30,4,4,2
E101986,2023-03-17,3,2,1
E101986,2022-05-14,2,4,3
E101986,2019-12-15,2,2,3
E101987,2022-12-11,5,3,1
E101988,2019-05-11,2,5,4
E101989,2020-07-26,2,1,2
E101989,2019-10-05,2,4,2
E101990,2022-05-22,1,4,3
E101991,2020-11-16,3,4,3
E101991,2022-11-25,3,1,3
E101991,2023-03-13,3,2,5
E101992,2019-11-26,1,4,3
E101992,2019-10-15,3,3,1
E101992,2022-07-25,1,4,3
E101993,2021-12-01,3,1,2
E101993,2019-10-27,4,4,5
E101994,2022-08-15,2,5,2
E101994,2022-07-20,5,5,4
E101995,2020-05-29,3,1,2
E101995,2022-06-25,3,3,2
E101996,2020-05-03,3,3,5
E101996,2020-11-14,2,2,3
E101997,2023-11-03,5,1,4
E101998,2021-11-18,5,3,4
E101998,2022-07-06,5,3,1
E101999,2019-06-09,5,4,3
E101999,2022-01-22,4,3,4
E102000,2019-06-14,3,5,1
E102000,2023-09-13,2,4,2
E102001,2021-08-23,5,4,4
E102002,2020-01-09,5,1,1
E102002,2019-11-10,3,1,5
E102003,2019-06-07,5,2,2
E102004,2023-03-19,1,2,3
E102004,2019-12-04,2,2,1
E102004,2022-01-15,3,3,3
E102005,2021-05-22,2,3,3
E102005,2019-03-21,2,2,4
E102005,2023-04-18,3,3,1
E102006,2022-03-28,4,3,2
E102007,2019-07-22,1,4,5
E102007,2023-10-28,2,3,2
E102008,2019-08-27,2,4,3
E102008,2021-06-05,5,2,1
E102009,2021-12-21,1,1,4
E102009,2021-10-17,5,1,4
E102009,2020-11-05,3,4,1
E102010,2022-07-29,3,5,3
E102010,2020-02-15,4,5,1
E102011,2021-12-25,2,3,3
E102011,2019-07-27,4,1,1
E102012,2023-02-04,4,2,2
E102012,2022-08-09,1,1,2
E102012,2023-06-10,2,5,1
E102013,2020-09-10,2,5,2
E102013,2019-09-01,4,1,2
E102014,2021-05-10,3,5,1
E102014,2021-03-13,1,3,3
E102014,2019-04-10,5,4,3
E102015,2021-04-08,2,2,2
E102016,2022-09-26,4,3,1
E102016,2020-08-18,3,3,3
E102016,2021-01-22,1,3,4
E102017,2022-01-23,4,2,2
E102018,2023-07-17,3,1,3
E102019,2019-09-05,5,3,1
E102019,2021-10-17,2,3,2
E102019,2022-12-08,2,1,1
E102020,2019-05-28,2,4,1
E102020,2020-04-08,5,5,2
E102020,2022-10-25,4,2,3
E102021,2023-06-14,2,1,1
E102022,2022-12-18,3,1,3
E102022,2019-12-10,5,2,3
E102022,2021-03-15,4,1,1
E102023,2023-03-03,4,3,3
E102023,2021-03-16,5,2,4
E102023,2023-07-21,4,5,2
E102024,2020-02-02,4,2,4
E102024,2019-05-23,3,4,3
E102025,2022-07-28,5,1,3
E102025,2023-06-27,4,1,2
E102025,2023-04-02,3,4,4
E102026,2020-02-02,5,5,1
E102027,2022-07-11,1,5,2
E102027,2020-09-28,4,1,5
E102028,2022-09-04,3,1,1
E102028,2019-07-08,5,1,3
E102028,2022-10-28,4,2,4
E102029,2019-09-17,3,3,4
E102030,2021-05-21,1,1,4
E102031,2022-06-02,5,2,1
E102031,2019-11-21,5,2,1
E102031,2019-09-29,1,2,2
E102032,2019-08-30,5,3,2
E102032,2019-06-03,3,5,5
E102033,2023-10-16,1,5,4
E102033,2023-04-23,2,5,2
E102034,2022-08-11,5,2,4
E102034,2020-08-11,5,1,3
E102034,2019-09-14,2,5,5
E102035,2021-08-14,1,3,4
E102035,2021-11-25,3,5,4
E102035,2023-07-20,4,1,2
E102036,2019-03-26,5,5,2
E102036,2022-02-18,1,1,2
E102037,2021-05-25,3,5,4
E102037,2022-10-11,3,1,4
E102038,2021-05-07,4,4,3
E102038,2020-11-08,2,2,1
E102039,2019-03-26,3,4,2
E102040,2019-05-10,1,4,4
E102041,2019-09-19,2,4,2
E102041,2020-01-20,4,2,1
E102042,2021-10-11,5,1,1
E102043,2020-09-24,5,3,2
E102043,2020-03-06,2,5,2
E102043,2020-12-24,2,2,3
E102044,2023-08-19,2,4,1
E102045,2021-10-14,5,5,1
E102046,2023-02-24,5,5,2
E102046,2019-07-27,5,3,2
E102046,2023-06-24,3,1,3
E102047,2021-12-04,4,3,5
E102047,2021-06-18,3,3,3
E102048,2022-05-06,3,4,5
E102049,2023-03-19,2,5,3
E102049,2020-09-19,4,3,4
E102049,2023-07-12,4,3,1
E102050,2021-02-05,5,4,4
E102050,2019-11-04,5,3,3
E102051,2023-05-01,5,4,1
E102052,2022-03-23,3,1,3
E102052,2023-08-27,3,5,1
E102052,2022-09-23,3,3,2
E102053,2022-09-04,4,5,4
E102054,2022-08-27,3,5,5
E102054,2019-07-02,1,4,2
E102055,2020-05-09,1,4,1
E102055,2020-12-16,4,1,3
E102055,2020-12-09,1,2,5
E102056,2022-07-31,4,2,4
E102056,2022-08-16,4,5,1
E102057,2020-12-25,5,4,4
E102057,2019-07-20,3,3,5
E102058,2021-11-15,5,5,2
E102058,2020-11-17,2,1,2
E102059,2020-07-23,5,2,2
E102059,2022-02-11,5,1,2
E102059,2022-08-11,3,2,5
E102060,2019-06-26,2,2,3
E102060,2020-03-28,2,5,5
E102060,2023-11-04,2,3,5
E102061,2023-05-01,5,2,4
E102061,2023-05-06,1,2,4
E102062,2019-10-03,1,4,3
E102063,2019-12-02,1,1,5
E102063,2020-10-02,2,4,4
E102064,2020-09-05,3,3,4
E102064,2020-05-26,4,5,2
E102065,2023-03-26,1,1,5
E102065,2023-06-11,5,5,3
E102065,2021-08-26,2,4,1
E102066,2023-09-18,5,1,3
E102066,2019-04-16,5,3,5
E102066,2020-02-06,4,4,1
E102067,2022-07-05,1,5,5
E102068,2023-08-11,2,3,5
E102068,2019-08-28,2,3,4
E102068,2020-12-21,5,3,5
E102069,2019-12-29,4,4,2
E102070,2021-11-23,4,2,2
E102071,2019-06-22,3,5,4
E102071,2020-01-06,1,2,1
E102072,2020-07-01,2,2,1
E102072,2022-03-08,1,3,4
E102073,2019-10-10,5,5,1
E102073,2021-03-01,1,2,1
E102073,2022-06-03,2,1,1
E102074,2023-02-21,3,4,5
E102074,2020-07-02,4,2,1
E102074,2020-08-11,3,4,2
E102075,2023-08-01,1,1,3
E102076,2021-06-06,5,5,2
E102076,2023-01-01,3,1,5
E102076,2019-08-12,3,1,2
E102077,2019-11-06,4,2,5
E102077,2020-06-03,1,2,1
E102077,2023-07-08,1,3,3
E102078,2019-12-29,2,5,2
E102079,2022-02-14,1,2,4
E102080,2021-08-22,1,1,4
E102081,2022-07-04,4,4,3
E102081,2022-04-09,2,5,3
E102081,2020-09-12,3,5,2
E102082,2021-05-12,1,1,2
E102083,2023-08-12,2,3,4
E102083,2023-03-24,4,1,1
E102083,2020-04-21,5,3,3
