employee_id,review_year,performance_rating,promotion_flag
E101976,2021,4,Yes
E101976,2022,2,Yes
E101977,2022,4,Yes
E101977,2023,5,No
E101977,2024,3,No
E101977,2025,5,No
E101978,2023,4,No
E101978,2024,5,No
E101978,2025,3,No
E101979,2017,4,Yes
E101979,2018,4,No
E101979,2019,4,No
E101980,2020,4,No
E101980,2021,4,No
E101981,2020,2,No
E101981,2021,4,No
E101982,2023,4,No
E101983,2023,4,No
E101984,2021,3,No
E101984,2022,2,No
E101985,2018,4,No
E101986,2022,3,No
E101986,2023,3,No
E101987,2020,3,No
E101987,2021,3,No
E101987,2022,3,No
E101987,2023,4,No
E101988,2019,2,No
E101988,2020,5,No
E101989,2022,3,No
E101990,2023,4,No
E101990,2024,4,No
E101991,2023,3,No
E101991,2024,4,No
E101991,2025,5,No
E101992,2020,2,No
E101992,2021,4,Yes
E101992,2022,5,No
E101992,2023,3,No
E101993,2021,3,No
E101993,2022,4,No
E101993,2023,5,No
E101993,2024,4,No
E101994,2017,2,Yes
E101994,2018,5,No
E101995,2017,4,Yes
E101995,2018,3,No
E101995,2019,3,No
E101995,2020,3,No
E101996,2020,4,No
E101996,2021,2,No
E101996,2022,3,No
E101996,2023,2,No
E101997,2023,4,No
E101997,2024,5,No
E101997,2025,4,No
E101998,2017,3,No
E101998,2018,4,No
E101999,2022,4,No
E101999,2023,4,No
E101999,2024,3,No
E102000,2017,2,No
E102001,2020,2,No
E102001,2021,3,Yes
E102002,2021,3,Yes
E102002,2022,3,No
E102003,2019,3,No
E102004,2023,3,No
E102004,2024,5,No
E102004,2025,2,No
E102004,2026,4,No
E102005,2018,3,No
E102005,2019,4,No
E102005,2020,2,No
E102006,2021,3,No
E102006,2022,2,No
E102006,2023,4,No
E102007,2017,3,No
E102008,2022,5,No
E102008,2023,3,Yes
E102008,2024,4,No
E102009,2022,5,No
E102009,2023,3,No
E102009,2024,5,No
E102009,2025,3,No
E102010,2021,4,No
E102011,2020,4,Yes
E102011,2021,3,No
E102011,2022,4,No
E102011,2023,2,Yes
E102012,2018,3,Yes
E102012,2019,3,No
E102012,2020,4,Yes
E102012,2021,3,No
E102013,2021,3,No
E102013,2022,3,No
E102013,2023,4,No
E102013,2024,2,No
E102014,2020,3,No
E102014,2021,5,No
E102014,2022,2,No
E102015,2017,4,No
E102016,2022,5,Yes
E102016,2023,4,No
E102016,2024,3,No
E102016,2025,4,Yes
E102017,2017,2,No
E102018,2020,3,No
E102018,2021,5,No
E102019,2018,4,No
E102019,2019,3,No
E102019,2020,3,No
E102020,2018,4,No
E102021,2022,4,No
E102021,2023,5,Yes
E102021,2024,3,Yes
E102022,2018,4,No
E102022,2019,4,No
E102023,2020,5,No
E102023,2021,3,No
E102024,2021,4,No
E102025,2019,3,No
E102025,2020,3,Yes
E102026,2023,4,No
E102027,2019,3,No
E102027,2020,4,No
E102028,2021,2,No
E102028,2022,3,No
E102028,2023,3,No
E102028,2024,2,No
E102029,2019,4,No
E102029,2020,2,No
E102029,2021,3,No
E102029,2022,3,No
E102030,2023,3,No
E102030,2024,3,No
E102031,2020,3,No
E102031,2021,2,No
E102031,2022,5,No
E102031,2023,3,No
E102032,2018,3,Yes
E102032,2019,4,No
E102033,2018,3,No
E102033,2019,4,No
E102033,2020,5,No
E102033,2021,4,No
E102034,2019,3,No
E102034,2020,3,Yes
E102034,2021,2,No
E102035,2021,4,No
E102036,2017,3,No
E102036,2018,3,No
E102036,2019,2,No
E102036,2020,2,No
E102037,2023,2,No
E102038,2022,3,No
E102038,2023,3,No
E102039,2021,5,No
E102039,2022,4,No
E102040,2018,4,No
E102040,2019,4,No
E102040,2020,2,No
E102041,2020,3,No
E102041,2021,5,Yes
E102041,2022,4,No
E102041,2023,4,No
E102042,2022,3,No
E102042,2023,4,Yes
E102043,2019,4,Yes
E102043,2020,4,No
E102043,2021,5,No
E102044,2017,3,No
E102044,2018,4,No
E102045,2023,4,No
E102045,2024,2,No
E102045,2025,4,No
E102045,2026,3,Yes
E102046,2019,5,No
E102047,2017,4,No
E102047,2018,4,No
E102047,2019,3,Yes
E102047,2020,4,Yes
E102048,2018,4,No
E102048,2019,3,No
E102048,2020,4,No
E102048,2021,5,No
E102049,2021,5,Yes
E102050,2023,5,No
E102050,2024,2,No
E102051,2021,5,Yes
E102051,2022,2,No
E102052,2021,4,No
E102052,2022,2,No
E102052,2023,3,No
E102052,2024,5,No
E102053,2017,3,No
E102053,2018,5,No
E102054,2023,5,No
E102054,2024,3,No
E102054,2025,3,No
E102054,2026,3,No
E102055,2019,3,No
E102056,2021,2,No
E102056,2022,3,No
E102056,2023,3,No
E102056,2024,4,No
E102057,2020,2,Yes
E102057,2021,3,No
E102057,2022,4,No
E102058,2020,4,No
E102058,2021,4,No
E102058,2022,4,No
E102058,2023,3,No
E102059,2019,4,No
E102059,2020,3,No
E102059,2021,4,No
E102060,2022,2,No
E102060,2023,4,No
E102061,2018,4,No
E102061,2019,5,No
E102061,2020,3,Yes
E102062,2023,3,No
E102063,2017,4,No
E102063,2018,3,No
E102063,2019,2,No
E102063,2020,3,No
E102064,2021,4,No
E102064,2022,5,No
E102064,2023,3,No
E102065,2017,4,No
E102066,2020,4,No
E102066,2021,3,No
E102066,2022,4,No
E102067,2017,4,No
E102068,2018,3,No
E102069,2018,4,No
E102069,2019,3,No
E102070,2018,5,No
E102070,2019,3,No
E102070,2020,4,No
E102070,2021,4,No
E102071,2021,4,No
E102071,2022,3,No
E102071,2023,4,No
E102072,2017,3,No
E102072,2018,2,No
E102072,2019,4,No
E102072,2020,3,No
E102073,2019,4,No
E102073,2020,3,No
E102073,2021,3,No
E102073,2022,3,No
E102074,2020,3,Yes
E102074,2021,4,No
E102074,2022,2,No
E102074,2023,2,No
E102075,2023,3,No
E102076,2023,5,No
E102077,2022,4,No
E102077,2023,4,No
E102077,2024,2,No
E102077,2025,4,No
E102078,2017,2,No
E102078,2018,4,Yes
E102079,2022,4,Yes
E102079,2023,2,No
E102079,2024,3,No
E102079,2025,4,Yes
E102080,2023,4,No
E102080,2024,2,No
E102081,2021,4,No
E102081,2022,3,Yes
E102082,2021,4,No
E102082,2022,4,No
E102082,2023,4,No
E102082,2024,3,Yes
E102083,2019,3,No
E102084,2022,4,No
E102085,2022,4,No
E102085,2023,4,No
E102086,2017,4,No
E102086,2018,4,No
E102086,2019,3,No
E102087,2021,4,Yes
E102088,2022,3,No
E102089,2017,3,No
E102089,2018,4,No
E102089,2019,3,No
E102090,2017,5,No
E102090,2018,4,Yes
E102090,2019,2,Yes
E102090,2020,2,No
E102091,2023,4,No
E102091,2024,3,No
E102091,2025,3,No
E102091,2026,2,No
E102092,2022,5,No
E102093,2019,5,No
E102093,2020,4,Yes
E102093,2021,3,No
E102094,2019,4,No
E102094,2020,2,No
E102094,2021,3,No
E102094,2022,4,No
E102095,2020,2,No
E102096,2020,5,No
E102096,2021,3,No
E102096,2022,4,Yes
E102097,2017,3,No
E102098,2020,4,No
E102099,2021,3,No
E102099,2022,3,No
E102099,2023,4,No
E102099,2024,4,No
E102100,2020,4,No
E102100,2021,3,No
E102100,2022,3,No
E102101,2019,4,No
E102102,2019,4,No
E102102,2020,4,No
E102102,2021,3,No
E102102,2022,5,Yes
E102103,2021,4,No
E102103,2022,4,No
E102104,2020,5,No
E102104,2021,4,No
E102104,2022,4,No
E102105,2018,4,No
E102105,2019,3,No
E102106,2019,4,No
E102107,2019,2,No
E102107,2020,2,No
E102107,2021,4,No
E102107,2022,2,No
E102108,2023,3,No
E102108,2024,5,No
E102109,2017,3,No
E102110,2018,3,No
E102110,2019,4,No
E102111,2017,5,No
E102111,2018,3,No
E102112,2018,3,No
E102112,2019,5,No
E102112,2020,5,No
E102113,2020,3,No
E102113,2021,2,No
E102114,2020,3,No
E102115,2023,4,No
E102115,2024,3,No
E102115,2025,3,No
E102115,2026,4,Yes
E102116,2022,3,No
E102116,2023,3,No
E102116,2024,4,No
E102116,2025,5,No
E102117,2020,4,Yes
E102118,2020,3,No
E102118,2021,3,No
E102118,2022,2,No
E102118,2023,3,No
E102119,2022,3,No
E102119,2023,2,No
E102120,2022,5,No
E102120,2023,4,No
E102121,2019,4,No
E102121,2020,3,No
E102121,2021,4,No
E102121,2022,3,No
E102122,2017,2,No
E102122,2018,5,No
E102122,2019,3,No
E102123,2020,4,No
E102123,2021,4,No
E102123,2022,3,No
E102124,2020,3,No
E102124,2021,2,No
E102125,2019,5,No
E102125,2020,3,Yes
E102126,2023,2,No
E102126,2024,3,Yes
E102126,2025,3,No
E102126,2026,3,No
E102127,2017,3,No
E102127,2018,5,No
E102127,2019,4,No
E102128,2020,4,No
E102129,2022,4,No
E102129,2023,3,Yes
E102129,2024,5,Yes
E102129,2025,2,No
E102130,2022,3,No
E102131,2018,5,No
E102132,2022,4,No
E102133,2021,3,No
E102133,2022,4,No
E102134,2022,2,No
E102134,2023,5,No
E102134,2024,2,No
E102135,2017,4,No
E102135,2018,3,No
E102135,2019,3,No
E102136,2019,2,No
E102136,2020,4,No
E102136,2021,3,No
E102137,2017,3,No
E102137,2018,5,No
E102137,2019,5,No
E102138,2023,4,No
E102139,2017,4,No
E102139,2018,4,No
E102140,2020,4,Yes
E102140,2021,3,No
E102141,2020,4,Yes
E102141,2021,3,No
E102141,2022,3,No
E102141,2023,3,No
E102142,2023,4,Yes
E102142,2024,4,No
E102143,2019,4,No
E102143,2020,5,No
E102143,2021,3,No
E102144,2021,5,No
E102144,2022,4,No
E102144,2023,5,No
E102145,2023,3,No
E102145,2024,4,No
E102145,2025,3,No
E102146,2018,5,No
E102147,2022,3,No
E102147,2023,4,No
E102148,2020,3,Yes
E102149,2017,4,No
E102149,2018,4,No
E102149,2019,4,No
E102150,2020,2,No
E102151,2017,3,No
E102151,2018,5,No
E102151,2019,2,No
E102152,2019,5,Yes
E102152,2020,3,No
E102152,2021,3,No
E102153,2020,4,No
E102153,2021,4,No
E102153,2022,2,No
E102154,2021,3,No
E102154,2022,3,No
E102155,2018,3,No
E102155,2019,3,Yes
E102156,2019,4,No
E102156,2020,3,No
E102156,2021,4,No
E102156,2022,5,No
E102157,2019,3,No
E102158,2017,3,No
E102159,2021,4,No
E102159,2022,3,No
E102159,2023,5,Yes
E102160,2019,5,No
E102160,2020,2,No
E102160,2021,2,No
E102160,2022,4,No
E102161,2017,2,No
E102161,2018,2,Yes
E102161,2019,3,No
E102161,2020,4,No
E102162,2022,4,No
E102163,2021,3,Yes
E102164,2017,5,No
E102164,2018,3,No
E102164,2019,3,No
E102164,2020,4,No
E102165,2022,3,No
E102165,2023,3,No
E102165,2024,3,No
E102166,2022,2,No
E102167,2019,5,No
E102167,2020,4,No
E102168,2023,3,Yes
E102168,2024,3,Yes
E102169,2018,3,No
E102170,2021,3,No
E102171,2020,3,No
E102171,2021,4,No
E102172,2022,4,No
E102172,2023,2,No
E102173,2021,3,No
E102173,2022,4,Yes
E102173,2023,3,Yes
E102173,2024,3,No
E102174,2018,4,No
E102174,2019,4,No
E102174,2020,3,No
E102175,2020,3,No
E102176,2022,3,No
E102176,2023,2,No
E102177,2018,4,No
E102177,2019,4,No
E102178,2020,3,No
E102178,2021,3,No
E102178,2022,2,No
E102179,2022,4,No
E102179,2023,4,No
E102180,2020,5,Yes
E102180,2021,4,Yes
E102181,2020,3,No
E102182,2023,4,Yes
E102183,2019,5,Yes
E102184,2018,3,No
E102184,2019,4,No
E102185,2022,3,Yes
E102185,2023,3,No
E102185,2024,2,No
E102185,2025,2,No
E102186,2019,3,No
E102187,2018,4,No
E102187,2019,4,No
E102188,2021,5,No
E102188,2022,4,No
E102188,2023,3,No
E102189,2021,5,Yes
E102190,2022,4,Yes
E102190,2023,5,No
E102190,2024,4,No
E102190,2025,4,No
E102191,2019,5,No
E102191,2020,4,No
E102191,2021,5,No
E102192,2020,4,No
E102192,2021,4,No
E102192,2022,3,No
E102192,2023,4,No
E102193,2021,3,No
E102194,2017,5,No
E102194,2018,4,No
E102194,2019,3,No
E102194,2020,2,No
E102195,2020,4,No
E102195,2021,2,No
E102196,2019,3,No
E102196,2020,3,No
E102196,2021,2,No
E102196,2022,4,No
E102197,2021,3,No
E102197,2022,2,No
E102197,2023,4,No
E102197,2024,3,No
E102198,2022,4,No
E102198,2023,5,Yes
E102198,2024,5,No
E102199,2023,4,No
E102199,2024,3,No
E102199,2025,4,No
E102200,2018,3,No
E102201,2020,3,No
E102201,2021,2,No
E102201,2022,3,Yes
E102202,2017,2,No
E102202,2018,3,No
E102203,2017,3,Yes
E102203,2018,4,No
E102203,2019,5,No
E102203,2020,5,Yes
E102204,2018,3,Yes
E102205,2018,3,No
E102205,2019,2,Yes
E102205,2020,4,No
E102206,2019,5,No
E102206,2020,2,No
E102207,2018,2,No
E102207,2019,5,No
E102208,2022,5,No
E102208,2023,3,No
E102208,2024,5,No
E102208,2025,5,No
E102209,2020,3,No
E102210,2021,4,No
E102210,2022,5,No
E102211,2020,3,Yes
E102212,2019,5,No
E102212,2020,5,No
E102213,2020,4,Yes
E102213,2021,2,No
E102214,2017,3,No
E102214,2018,3,No
E102214,2019,4,No
E102214,2020,5,No
E102215,2020,4,No
E102215,2021,3,No
E102215,2022,5,Yes
E102215,2023,4,Yes
E102216,2021,2,No
E102216,2022,4,No
E102216,2023,3,No
E102216,2024,3,No
E102217,2021,4,No
E102218,2019,3,No
E102218,2020,5,No
E102219,2019,4,No
E102219,2020,4,No
E102220,2018,4,No
E102220,2019,5,No
E102221,2020,5,No
E102222,2018,2,No
E102222,2019,4,No
E102223,2017,3,No
E102223,2018,4,Yes
E102224,2021,5,No
E102224,2022,4,No
E102224,2023,5,No
E102224,2024,4,No
E102225,2021,4,Yes
E102226,2021,4,Yes
E102226,2022,4,No
E102226,2023,5,No
E102227,2018,5,No
E102227,2019,3,No
E102227,2020,2,No
E102228,2023,2,No
E102228,2024,5,No
E102228,2025,3,No
E102229,2022,5,No
E102229,2023,4,No
E102230,2017,5,No
E102230,2018,3,No
E102230,2019,4,No
E102231,2022,4,No
E102231,2023,3,No
E102232,2020,4,Yes
E102232,2021,3,No
E102233,2023,5,No
E102233,2024,2,No
E102233,2025,4,No
E102233,2026,2,No
E102234,2020,4,No
E102234,2021,3,Yes
E102234,2022,4,Yes
E102234,2023,4,No
E102235,2019,4,Yes
E102235,2020,2,No
E102235,2021,2,No
E102236,2021,4,Yes
E102237,2019,4,No
E102238,2021,4,No
E102238,2022,5,No
E102238,2023,3,No
E102239,2018,4,Yes
E102239,2019,3,Yes
E102240,2021,3,No
E102240,2022,3,No
E102241,2023,3,Yes
E102241,2024,4,No
E102241,2025,5,No
E102241,2026,4,No
E102242,2022,5,No
E102242,2023,3,No
E102242,2024,4,No
E102242,2025,3,No
E102243,2022,4,No
E102243,2023,4,No
E102244,2022,4,No
E102245,2019,4,No
E102245,2020,3,No
E102245,2021,3,No
E102245,2022,2,No
E102246,2019,3,No
E102246,2020,3,No
E102246,2021,2,No
E102246,2022,3,No
E102247,2018,5,No
E102247,2019,5,No
E102247,2020,2,No
E102248,2019,4,No
E102248,2020,3,No
E102249,2023,3,No
E102249,2024,4,No
E102250,2018,3,No
E102250,2019,2,No
E102251,2017,3,No
E102251,2018,5,Yes
E102251,2019,4,Yes
E102252,2022,4,No
E102253,2021,4,No
E102253,2022,4,No
E102253,2023,4,Yes
E102254,2022,3,No
E102254,2023,4,No
E102255,2021,4,No
E102255,2022,3,No
E102255,2023,2,No
E102255,2024,3,No
E102256,2021,3,No
E102256,2022,4,No
E102257,2022,4,No
E102257,2023,4,Yes
E102258,2018,2,No
E102258,2019,4,No
E102258,2020,4,No
E102258,2021,5,No
E102259,2020,3,No
E102259,2021,4,No
E102260,2022,4,No
E102260,2023,5,No
E102260,2024,4,No
E102261,2022,4,No
E102261,2023,3,No
E102262,2018,2,Yes
E102262,2019,2,No
E102262,2020,4,No
E102262,2021,4,No
E102263,2020,3,No
E102263,2021,3,No
E102263,2022,2,No
E102263,2023,3,No
E102264,2023,4,No
E102264,2024,3,No
E102264,2025,4,Yes
E102265,2019,4,No
E102265,2020,5,No
E102266,2017,2,No
E102266,2018,3,No
E102266,2019,2,No
E102267,2023,3,No
E102267,2024,2,No
E102267,2025,3,No
E102268,2020,3,No
E102268,2021,4,No
E102269,2022,3,No
E102269,2023,4,No
E102270,2018,4,No
E102271,2021,3,No
E102272,2017,2,No
E102272,2018,3,No
E102272,2019,5,No
E102273,2021,5,No
E102273,2022,4,No
E102273,2023,3,No
E102274,2021,2,No
E102274,2022,5,No
E102274,2023,5,No
E102274,2024,3,No
E102275,2021,3,No
E102275,2022,4,No
E102275,2023,3,No
E102276,2017,5,Yes
E102276,2018,4,No
E102276,2019,3,No
E102276,2020,3,No
E102277,2020,2,No
E102277,2021,4,No
E102278,2018,4,No
E102278,2019,2,No
E102278,2020,5,No
E102279,2019,4,No
E102279,2020,4,No
E102279,2021,5,No
E102279,2022,5,No
E102280,2023,2,Yes
E102280,2024,3,No
E102280,2025,4,No
E102280,2026,3,No
E102281,2018,3,No
E102281,2019,4,No
E102282,2018,3,No
E102283,2022,4,No
E102283,2023,4,No
E102283,2024,3,Yes
E102284,2023,5,No
E102284,2024,4,No
E102285,2017,5,Yes
E102286,2022,4,No
E102286,2023,2,No
E102286,2024,3,Yes
E102287,2020,3,Yes
E102288,2020,4,Yes
E102288,2021,4,No
E102288,2022,3,No
E102289,2018,3,No
E102289,2019,4,No
E102289,2020,4,No
E102290,2022,3,No
E102291,2018,4,Yes
E102291,2019,5,No
E102291,2020,4,Yes
E102292,2022,3,No
E102292,2023,3,No
E102293,2021,4,No
E102294,2022,3,No
E102295,2018,3,No
E102296,2020,3,Yes
E102296,2021,3,Yes
E102296,2022,3,No
E102297,2020,3,No
E102297,2021,4,No
E102298,2021,2,Yes
E102298,2022,3,No
E102298,2023,2,No
E102298,2024,5,Yes
E102299,2019,5,No
E102299,2020,5,Yes
E102299,2021,4,Yes
E102300,2020,2,No
E102300,2021,4,No
E102300,2022,3,No
E102300,2023,2,No
E102301,2017,4,No
E102302,2017,4,No
E102302,2018,5,No
E102302,2019,4,No
E102303,2018,4,No
E102303,2019,3,No
E102303,2020,3,No
E102303,2021,4,No
E102304,2020,4,No
E102304,2021,3,No
E102304,2022,3,No
E102305,2019,3,No
E102305,2020,3,No
E102306,2017,3,No
E102306,2018,5,No
E102306,2019,5,No
E102306,2020,4,No
E102307,2021,3,No
E102307,2022,3,Yes
E102307,2023,3,No
E102308,2023,4,No
E102308,2024,2,No
E102309,2020,3,No
E102309,2021,5,No
E102309,2022,2,Yes
E102309,2023,2,No
E102310,2018,3,No
E102310,2019,4,No
E102311,2020,4,No
E102311,2021,2,No
E102311,2022,2,No
E102311,2023,3,No
E102312,2020,2,No
E102312,2021,3,No
E102313,2022,4,Yes
E102313,2023,3,No
E102313,2024,2,No
E102313,2025,3,No
E102314,2019,2,No
E102314,2020,4,No
E102314,2021,4,No
E102315,2020,4,No
E102315,2021,2,No
E102315,2022,5,No
E102316,2021,3,Yes
E102317,2020,3,No
E102317,2021,4,No
E102317,2022,3,No
E102317,2023,2,No
E102318,2019,3,No
E102318,2020,4,No
E102318,2021,3,No
E102318,2022,4,No
E102319,2017,4,No
E102319,2018,4,Yes
E102320,2020,5,No
E102320,2021,3,No
E102321,2017,3,No
E102321,2018,3,No
E102321,2019,4,No
E102321,2020,3,No
E102322,2021,5,No
E102322,2022,4,No
E102322,2023,2,No
E102323,2017,4,No
E102324,2022,4,No
E102324,2023,3,Yes
E102324,2024,2,No
E102324,2025,4,No
E102325,2023,4,No
E102326,2018,3,No
E102326,2019,4,No
E102327,2023,3,No
E102327,2024,2,No
E102328,2017,4,No
E102328,2018,4,Yes
E102329,2018,4,No
E102330,2019,4,No
E102330,2020,3,No
E102331,2018,4,No
E102331,2019,3,No
E102331,2020,2,No
E102331,2021,2,No
E102332,2018,4,Yes
E102332,2019,3,No
E102332,2020,3,No
E102332,2021,3,No
E102333,2019,3,No
E102333,2020,3,No
E102334,2017,3,No
E102335,2023,4,No
E102335,2024,3,No
E102335,2025,4,No
E102336,2018,4,No
E102336,2019,4,No
E102337,2022,3,No
E102337,2023,3,No
E102337,2024,2,No
E102338,2019,3,No
E102339,2018,4,No
E102340,2019,3,No
E102340,2020,3,No
E102341,2023,5,No
E102341,2024,3,No
E102341,2025,3,No
E102342,2022,2,No
E102342,2023,3,No
E102343,2023,5,No
E102344,2023,5,No
E102344,2024,3,No
E102344,2025,3,No
E102345,2023,5,No
E102345,2024,5,No
E102345,2025,3,No
E102346,2018,3,No
E102347,2018,5,No
E102347,2019,2,No
E102347,2020,5,Yes
E102348,2020,2,No
E102349,2021,5,Yes
E102349,2022,3,No
E102349,2023,5,No
E102350,2017,5,No
E102350,2018,3,No
E102350,2019,4,No
E102351,2019,2,No
E102352,2021,2,No
E102352,2022,4,Yes
E102352,2023,3,No
E102352,2024,4,No
E102353,2020,4,No
E102353,2021,4,No
E102354,2019,4,No
E102355,2019,3,No
E102355,2020,4,No
E102356,2020,3,No
E102356,2021,4,No
E102356,2022,3,No
E102357,2020,3,No
E102357,2021,2,No
E102357,2022,4,Yes
E102358,2017,4,No
E102358,2018,2,Yes
E102358,2019,4,No
E102359,2017,4,No
E102359,2018,3,No
E102359,2019,5,Yes
E102359,2020,3,No
E102360,2017,5,Yes
E102360,2018,3,No
E102360,2019,4,No
E102360,2020,5,No
E102361,2017,3,No
E102361,2018,4,No
E102361,2019,5,No
E102362,2018,3,Yes
E102362,2019,4,No
E102362,2020,3,No
E102363,2018,3,No
E102363,2019,3,No
E102363,2020,4,No
E102364,2018,2,No
E102364,2019,3,Yes
E102365,2018,3,No
E102365,2019,3,No
E102366,2019,5,No
E102367,2023,5,No
E102367,2024,3,No
E102368,2018,3,No
E102368,2019,3,Yes
E102369,2017,3,No
E102369,2018,3,No
E102370,2020,5,No
E102370,2021,3,No
E102370,2022,3,No
E102370,2023,3,No
E102371,2023,3,No
E102371,2024,4,No
E102371,2025,4,No
E102371,2026,5,Yes
E102372,2018,4,No
E102373,2018,3,No
E102373,2019,4,No
E102374,2023,4,Yes
E102374,2024,4,No
E102374,2025,5,No
E102375,2022,3,No
E102376,2023,3,No
E102377,2021,3,No
E102377,2022,3,No
E102377,2023,2,No
E102378,2021,2,No
E102378,2022,3,No
E102379,2021,2,No
E102379,2022,4,No
E102379,2023,2,Yes
E102380,2021,4,No
E102380,2022,3,Yes
E102381,2023,3,No
E102381,2024,3,No
E102382,2019,2,Yes
E102382,2020,4,No
E102382,2021,2,No
E102382,2022,3,No
E102383,2023,4,No
E102384,2018,4,No
E102384,2019,5,No
E102385,2021,5,No
E102386,2023,4,No
E102386,2024,3,No
E102386,2025,3,No
E102386,2026,3,No
E102387,2017,3,No
E102387,2018,2,No
E102387,2019,3,No
E102388,2017,3,No
E102389,2022,3,No
E102389,2023,4,Yes
E102390,2022,2,No
E102390,2023,4,No
E102391,2017,3,No
E102391,2018,4,No
E102391,2019,4,No
E102391,2020,2,Yes
E102392,2022,4,No
E102392,2023,3,No
E102392,2024,3,No
E102392,2025,2,No
E102393,2018,4,No
E102394,2017,5,No
E102394,2018,4,No
E102394,2019,4,No
E102394,2020,5,No
E102395,2018,3,No
E102396,2020,3,Yes
E102397,2022,3,No
E102397,2023,3,No
E102397,2024,3,No
E102398,2022,3,No
E102398,2023,4,No
E102399,2019,3,No
E102399,2020,3,No
E102400,2020,3,No
E102400,2021,4,No
E102400,2022,3,No
E102400,2023,4,No
E102401,2018,4,No
E102401,2019,3,No
E102401,2020,4,No
E102402,2019,3,No
E102403,2020,5,No
E102403,2021,5,No
E102403,2022,5,No
E102404,2020,4,No
E102404,2021,4,Yes
E102404,2022,5,No
E102405,2018,3,No
E102405,2019,4,Yes
E102406,2019,3,No
E102406,2020,3,No
E102406,2021,2,Yes
E102407,2017,5,No
E102408,2021,4,Yes
E102408,2022,3,No
E102408,2023,3,No
E102409,2022,4,No
E102410,2023,4,No
E102410,2024,3,Yes
E102410,2025,4,No
E102411,2023,3,No
E102412,2020,3,No
E102412,2021,4,No
E102412,2022,5,No
E102413,2021,4,No
E102413,2022,5,No
E102414,2022,3,No
E102415,2021,4,No
E102415,2022,5,Yes
E102416,2019,4,No
E102417,2018,2,No
E102417,2019,3,No
E102417,2020,5,No
E102417,2021,4,No
E102418,2021,4,No
E102418,2022,2,No
E102418,2023,4,No
E102419,2023,4,No
E102419,2024,4,No
E102419,2025,3,No
E102419,2026,3,No
E102420,2022,2,No
E102420,2023,5,No
E102421,2018,5,No
E102421,2019,5,No
E102422,2023,4,No
E102423,2017,4,No
E102424,2022,4,Yes
E102425,2020,3,No
E102425,2021,3,No
E102426,2019,4,No
E102426,2020,3,No
E102426,2021,3,No
E102426,2022,4,Yes
E102427,2023,4,No
E102427,2024,3,No
E102427,2025,4,No
E102428,2021,3,No
E102428,2022,4,Yes
E102428,2023,5,No
E102429,2017,5,No
E102430,2019,2,No
E102430,2020,4,No
E102430,2021,2,No
E102430,2022,5,No
E102431,2020,3,No
E102431,2021,2,No
E102432,2019,5,No
E102433,2018,2,No
E102433,2019,3,No
E102434,2020,4,No
E102435,2019,5,No
E102436,2017,3,No
E102436,2018,3,No
E102436,2019,3,No
E102436,2020,3,No
E102437,2022,3,No
E102437,2023,2,No
E102437,2024,4,No
E102437,2025,3,No
E102438,2020,2,No
E102438,2021,4,No
E102438,2022,3,No
E102438,2023,4,No
E102439,2022,2,No
E102439,2023,4,No
E102439,2024,4,No
E102439,2025,3,No
E102440,2018,2,No
E102440,2019,4,No
E102440,2020,2,No
E102441,2021,3,No
E102441,2022,4,No
E102442,2021,3,Yes
E102442,2022,3,No
E102442,2023,4,No
E102442,2024,4,No
E102443,2019,4,No
E102443,2020,2,No
E102443,2021,4,No
E102444,2018,4,No
E102445,2020,4,No
E102445,2021,3,No
E102445,2022,4,Yes
E102446,2018,3,No
E102446,2019,5,No
E102446,2020,4,No
E102447,2022,4,Yes
E102447,2023,4,No
E102447,2024,2,No
E102448,2018,2,No
E102449,2017,4,No
E102449,2018,4,No
E102449,2019,5,No
E102450,2023,3,Yes
E102450,2024,4,No
E102451,2021,3,No
E102451,2022,2,No
E102452,2019,3,No
E102452,2020,5,No
E102453,2017,5,No
E102453,2018,4,No
E102453,2019,2,No
E102453,2020,3,No
E102454,2022,5,No
E102454,2023,4,No
E102455,2020,4,No
E102455,2021,4,No
E102456,2021,4,No
E102456,2022,5,No
E102456,2023,4,Yes
E102456,2024,3,No
E102457,2018,3,No
E102458,2020,5,No
E102458,2021,4,Yes
E102458,2022,3,No
E102459,2023,3,No
E102459,2024,4,No
E102459,2025,3,No
E102459,2026,4,Yes
E102460,2023,4,Yes
E102460,2024,3,No
E102460,2025,3,No
E102461,2023,4,No
E102461,2024,2,No
E102461,2025,4,No
E102462,2019,4,Yes
E102462,2020,4,No
E102462,2021,3,No
E102463,2022,5,No
E102463,2023,4,No
E102463,2024,4,No
E102463,2025,4,No
E102464,2020,4,No
E102464,2021,3,No
E102465,2017,3,No
E102465,2018,4,No
E102466,2019,3,No
E102466,2020,5,Yes
E102466,2021,4,No
E102466,2022,3,No
E102467,2022,2,No
E102467,2023,5,No
E102467,2024,3,No
E102467,2025,3,No
E102468,2017,2,No
E102468,2018,4,No
E102468,2019,3,No
E102468,2020,2,No
E102469,2021,2,No
E102469,2022,4,No
E102470,2019,4,No
E102470,2020,4,No
E102471,2019,4,No
E102472,2019,3,No
E102472,2020,4,No
E102472,2021,2,No
E102472,2022,3,No
E102473,2018,3,No
E102473,2019,4,No
E102473,2020,3,No
E102473,2021,4,No
E102474,2023,3,No
E102475,2022,4,No
E102476,2022,4,No
E102476,2023,4,No
E102476,2024,5,No
E102477,2022,3,No
E102478,2023,4,No
