employee_id,salary,bonus,salary_band,last_hike_date
E102749,1566134,95219,L4,2023-01-19
E102750,1166412,174313,L3,2025-11-18
E102751,531318,44693,L1,2019-08-13
E102752,694892,98163,L2,2025-10-29
E102753,1251866,85857,L4,2022-02-06
E102754,577222,50975,L1,2023-04-23
E102755,721386,37164,L2,2021-10-22
E102756,558470,62141,L1,2024-06-11
E102757,545687,55681,L1,2018-05-29
E102758,887235,102018,L2,2020-07-05
E102759,533958,28755,L1,2022-07-28
E102760,989437,102490,L3,2024-06-07
E102761,883988,109711,L2,2020-07-26
E102762,965011,121740,L3,2022-02-07
E102763,1454419,194135,L4,2023-03-19
E102764,1590438,166868,L4,2026-05-23
E102765,1172299,149585,L3,2020-11-17
E102766,879014,106309,L2,2022-04-16
E102767,677456,54817,L2,2018-09-26
E102768,463286,66254,L1,2021-06-09
E102769,1557922,207996,L4,2021-04-13
E102770,1128830,105908,L3,2024-05-10
E102771,1044958,153078,L3,2020-10-25
E102772,1313423,120627,L4,2026-01-29
E102773,694439,77791,L2,2026-05-15
E102774,634940,39042,L2,2020-10-20
E102775,678488,89865,L2,2024-01-25
E102776,1219616,121261,L4,2020-06-03
E102777,1072570,150386,L3,2024-08-01
E102778,785557,96678,L2,2021-04-14
E102779,515659,54890,L1,2026-12-01
E102780,478168,70152,L1,2026-11-03
E102781,656770,83723,L2,2024-12-23
E102782,710212,104127,L2,2022-12-21
E102783,824353,120933,L2,2023-09-28
E102784,484535,24496,L1,2020-12-11
E102785,1096546,150752,L3,2025-05-09
E102786,810144,91259,L2,2020-07-06
E102787,611772,83546,L2,2021-10-12
E102788,1944991,212631,L5,2020-12-21
E102789,717535,60651,L2,2020-06-07
E102790,967961,74462,L3,2025-08-08
E102791,603160,48234,L2,2022-04-12
E102792,1103407,123463,L3,2025-03-09
E102793,1074391,105588,L3,2020-01-13
E102794,849861,90018,L2,2020-01-25
E102795,1883535,209768,L5,2026-07-14
E102796,520621,46154,L1,2022-04-10
E102797,546964,33749,L1,2018-05-04
E102798,783167,74362,L2,2019-07-25
E102799,1735744,102329,L5,2025-04-20
E102800,2031521,194764,L5,2020-09-10
E102801,716719,101196,L2,2023-01-06
E102802,507070,28645,L1,2025-07-09
E102803,838653,56760,L2,2025-01-28
E102804,1184900,124185,L3,2019-12-14
E102805,716865,72443,L2,2021-09-14
E102806,608669,76861,L2,2019-05-15
E102807,643856,80839,L2,2025-05-02
E102808,788220,93765,L2,2018-11-06
E102809,2054236,128941,L5,2026-08-09
E102810,477080,46646,L1,2022-07-13
E102811,812128,56862,L2,2020-02-22
E102812,840982,118211,L2,2020-03-07
E102813,996385,148003,L3,2023-07-21
E102814,963843,89278,L3,2020-05-06
E102815,1219269,177407,L4,2019-07-30
E102816,611210,56100,L2,2024-10-08
E102817,785547,73215,L2,2025-03-05
E102818,485420,61549,L1,2022-03-19
E102819,721914,93747,L2,2023-08-14
E102820,870546,80155,L2,2020-06-08
E102821,540046,33322,L1,2022-11-28
E102822,975116,70784,L3,2025-03-31
E102823,853497,102865,L2,2023-12-22
E102824,994549,55833,L3,2019-07-31
E102825,1003381,113093,L3,2025-02-01
E102826,766787,68020,L2,2023-04-25
E102827,723411,104351,L2,2024-09-11
E102828,600828,55812,L2,2025-02-10
E102829,691363,99382,L2,2022-08-31
E102830,633448,52739,L2,2022-05-25
E102831,609834,40817,L2,2025-01-20
E102832,1155751,143671,L3,2019-11-03
E102833,463770,35290,L1,2025-01-07
E102834,886676,114501,L2,2026-10-18
E102835,1187723,119512,L3,2021-03-28
E102836,417576,50295,L1,2023-06-15
E102837,715208,46014,L2,2024-01-15
E102838,892697,125343,L2,2020-10-30
E102839,917320,105730,L3,2020-03-04
E102840,560938,70759,L1,2023-08-20
E102841,799416,75366,L2,2022-07-31
E102842,808731,105668,L2,2021-05-12
E102843,933397,94030,L3,2021-10-07
E102844,599659,39608,L1,2025-02-12
E102845,1544937,88599,L4,2018-10-05
E102846,786474,106982,L2,2024-04-16
E102847,1411010,198488,L4,2019-01-08
E102848,1282315,92420,L4,2022-01-02
E102849,703637,59648,L2,2022-06-08
E102850,432058,63395,L1,2025-09-18
E102851,1562987,160515,L4,2025-01-03
E102852,655173,63926,L2,2022-11-13
E102853,568243,46497,L1,2026-03-28
E102854,1063581,116203,L3,2022-11-22
E102855,985412,107390,L3,2023-11-08
E102856,1460919,81135,L4,2025-02-16
E102857,561185,36557,L1,2023-09-27
E102858,841331,85678,L2,2023-04-05
E102859,533378,61069,L1,2025-01-14
E102860,1074751,81699,L3,2023-10-31
E102861,923150,91029,L3,2022-07-15
E102862,1043490,120302,L3,2024-08-02
E102863,440556,42823,L1,2022-07-15
E102864,540880,74798,L1,2020-09-30
E102865,1057416,92300,L3,2026-07-22
E102866,600762,45632,L2,2020-02-16
E102867,678599,93134,L2,2021-01-01
E102868,761923,83522,L2,2026-03-29
E102869,414722,61296,L1,2023-10-10
E102870,437235,60587,L1,2022-02-15
E102871,536765,43929,L1,2025-09-01
E102872,946379,129864,L3,2020-01-10
E102873,1238688,94617,L4,2023-02-12
E102874,913054,66006,L3,2020-02-08
E102875,753841,97581,L2,2024-10-11
E102876,677506,43447,L2,2021-09-19
E102877,419016,29221,L1,2023-11-21
E102878,2047959,234938,L5,2020-06-16
E102879,714667,89800,L2,2023-07-29
E102880,940800,108010,L3,2018-06-30
E102881,727717,65048,L2,2024-04-30
E102882,484059,71796,L1,2021-06-29
E102883,2118603,250392,L5,2021-03-25
E102884,732807,90645,L2,2025-03-06
E102885,861461,47293,L2,2019-06-06
E102886,1070442,135978,L3,2021-07-10
E102887,980075,117407,L3,2021-07-29
E102888,947692,88604,L3,2026-06-03
E102889,1142803,73185,L3,2020-09-28
E102890,579378,30727,L1,2023-01-09
E102891,549265,62810,L1,2020-11-09
E102892,472804,37021,L1,2025-04-26
E102893,820772,57949,L2,2021-11-29
E102894,881420,88273,L2,2022-12-18
E102895,595932,32032,L1,2025-07-24
E102896,596167,42004,L1,2020-04-03
E102897,1093746,70736,L3,2025-06-15
E102898,485357,29659,L1,2026-02-05
E102899,1262391,174475,L4,2023-09-13
E102900,441225,38184,L1,2025-09-14
E102901,1179915,163111,L3,2025-07-26
E102902,847058,93029,L2,2025-12-21
E102903,1045662,144593,L3,2020-01-29
E102904,1250513,179331,L4,2025-07-15
E102905,417446,53902,L1,2025-07-12
E102906,1131861,167230,L3,2024-11-07
E102907,1065374,132752,L3,2025-12-29
E102908,754329,73441,L2,2019-07-31
E102909,1545053,151269,L4,2023-12-29
E102910,701487,59341,L2,2023-05-20
E102911,576519,70563,L1,2022-10-30
E102912,1372314,79157,L4,2018-10-18
E102913,982859,86449,L3,2025-10-08
E102914,718070,73451,L2,2022-07-02
E102915,789223,41646,L2,2025-01-22
E102916,765030,52264,L2,2021-09-24
E102917,466872,26729,L1,2022-08-07
E102918,581656,67624,L1,2025-09-09
E102919,652803,44273,L2,2023-05-09
E102920,468232,65125,L1,2022-08-01
E102921,469861,43975,L1,2018-11-20
E102922,1770230,161437,L5,2024-02-24
E102923,729383,72879,L2,2019-10-28
E102924,604504,75930,L2,2021-01-20
E102925,1588356,235201,L4,2026-06-15
E102926,1178773,96694,L3,2025-09-27
E102927,629551,32518,L2,2021-06-07
E102928,843065,64276,L2,2020-12-31
E102929,1041010,98570,L3,2020-06-04
E102930,1461598,143501,L4,2020-02-02
E102931,1061805,113649,L3,2021-12-23
E102932,490155,63403,L1,2019-08-12
E102933,413675,61882,L1,2021-06-06
E102934,836170,110509,L2,2026-08-12
E102935,814854,45840,L2,2022-09-03
E102936,1545727,213201,L4,2023-11-08
E102937,1120524,143986,L3,2021-02-27
E102938,1960752,114303,L5,2024-02-17
E102939,762943,105905,L2,2019-06-03
E102940,746040,88519,L2,2022-07-06
E102941,682349,80611,L2,2024-10-26
E102942,1425185,200916,L4,2025-05-23
E102943,776394,69084,L2,2024-07-05
E102944,946854,141317,L3,2023-04-13
E102945,767509,100112,L2,2023-10-30
E102946,906549,62849,L3,2025-09-27
E102947,1555226,170917,L4,2020-07-12
E102948,790466,107802,L2,2025-10-07
E102949,756411,99085,L2,2024-06-16
E102950,1264893,153560,L4,2023-07-26
E102951,615859,61961,L2,2023-11-06
E102952,2033274,233515,L5,2024-05-05
E102953,773284,89199,L2,2025-11-17
E102954,990439,52859,L3,2025-02-24
E102955,443011,63824,L1,2023-03-19
E102956,1005363,143824,L3,2023-01-31
E102957,712930,83953,L2,2023-07-29
E102958,600429,77053,L2,2023-10-31
E102959,1027822,104974,L3,2020-11-26
E102960,1906478,214837,L5,2025-04-24
E102961,1011105,91836,L3,2026-02-20
E102962,713795,92492,L2,2024-06-22
E102963,861019,86447,L2,2022-11-14
E102964,885116,48109,L2,2021-05-14
E102965,503989,41427,L1,2020-04-27
E102966,1032650,146048,L3,2019-08-15
E102967,830671,50884,L2,2021-06-24
E102968,1413080,175674,L4,2021-01-26
E102969,704099,48726,L2,2025-09-23
E102970,1082471,77460,L3,2020-04-20
E102971,1043738,70751,L3,2021-10-04
E102972,654063,69738,L2,2021-06-29
E102973,771170,99676,L2,2021-03-14
E102974,839621,101937,L2,2026-01-11
E102975,458576,38812,L1,2020-09-28
E102976,1502952,76746,L4,2024-02-27
E102977,416719,39860,L1,2022-05-12
E102978,1565662,113434,L4,2025-11-05
E102979,918787,46766,L3,2022-06-22
E102980,1163060,103794,L3,2021-06-09
E102981,1023058,94840,L3,2023-11-21
E102982,913147,103480,L3,2025-07-04
E102983,901723,67936,L3,2023-10-14
E102984,1027136,108298,L3,2022-02-07
E102985,449294,37320,L1,2020-01-05
E102986,951865,79479,L3,2023-02-22
E102987,482135,42735,L1,2020-09-22
E102988,655608,47686,L2,2019-09-17
E102989,1094900,143697,L3,2023-12-25
E102990,417504,51814,L1,2018-08-25
E102991,675990,55553,L2,2024-07-18
E102992,537459,37152,L1,2023-06-09
E102993,1045518,62892,L3,2024-04-19
E102994,714843,101952,L2,2019-09-09
E102995,1353761,150336,L4,2024-08-19
E102996,1027649,112760,L3,2026-04-30
E102997,439347,31306,L1,2020-08-21
E102998,665383,42106,L2,2023-11-22
E102999,490195,33807,L1,2021-03-23
E103000,414157,29635,L1,2025-04-28
E103001,1035551,62462,L3,2024-08-16
E103002,511816,57575,L1,2023-02-08
E103003,1069552,144478,L3,2019-11-27
E103004,1355760,101623,L4,2023-06-04
E103005,1599831,201638,L4,2020-01-07
E103006,1194781,73582,L3,2022-07-03
E103007,803509,73513,L2,2024-03-17
E103008,649921,48229,L2,2027-02-13
E103009,868823,69086,L2,2019-02-27
E103010,2133963,108261,L5,2024-12-24
E103011,1176086,89168,L3,2023-04-27
E103012,540461,37882,L1,2025-09-07
E103013,620663,76216,L2,2020-01-11
E103014,590102,50352,L1,2019-12-25
E103015,1020828,150105,L3,2020-12-14
E103016,1236815,97111,L4,2020-12-03
E103017,446802,38228,L1,2025-10-11
E103018,466451,33474,L1,2018-05-04
E103019,948493,54387,L3,2022-08-14
E103020,1780251,104471,L5,2022-08-05
E103021,551431,58595,L1,2024-11-20
E103022,1233835,103922,L4,2019-08-07
E103023,1625498,222652,L5,2019-05-13
E103024,1869325,246944,L5,2021-11-25
E103025,700225,44132,L2,2023-08-03
E103026,1393593,136596,L4,2019-06-07
E103027,489493,55402,L1,2023-07-12
E103028,1548383,103468,L4,2026-07-25
E103029,1108362,161960,L3,2024-10-05
E103030,1085340,133907,L3,2019-03-23
E103031,767373,84217,L2,2021-04-03
E103032,648414,62885,L2,2025-12-21
E103033,665183,37771,L2,2024-08-10
E103034,666492,88788,L2,2020-05-18
E103035,402057,26653,L1,2018-12-18
E103036,682449,39713,L2,2019-11-12
E103037,1160365,116164,L3,2024-05-04
E103038,1025064,130195,L3,2024-03-25
E103039,814935,119996,L2,2022-01-09
E103040,1176283,108090,L3,2021-08-15
E103041,460095,39321,L1,2023-12-13
E103042,2138811,153046,L5,2021-07-14
E103043,1069372,85613,L3,2018-06-13
E103044,1223828,158759,L4,2023-08-04
E103045,856473,82210,L2,2023-10-04
E103046,1222407,116192,L4,2022-07-03
E103047,981622,136950,L3,2020-12-24
E103048,1000993,116291,L3,2025-08-02
E103049,691494,59016,L2,2025-09-09
E103050,567657,63983,L1,2023-03-09
E103051,632273,80276,L2,2022-07-31
E103052,1127817,65953,L3,2020-07-20
E103053,830938,98271,L2,2020-04-28
E103054,817137,56705,L2,2020-12-30
E103055,791478,97522,L2,2024-11-04
E103056,1007674,64923,L3,2019-11-26
E103057,1003095,103317,L3,2018-08-30
E103058,745090,73105,L2,2025-06-13
E103059,1793388,213118,L5,2021-03-15
E103060,704146,90564,L2,2019-10-10
E103061,741281,64498,L2,2019-08-13
E103062,664796,71612,L2,2021-11-24
E103063,1161586,135225,L3,2026-01-16
E103064,711455,90535,L2,2019-09-30
E103065,516573,45864,L1,2024-05-01
E103066,754212,71867,L2,2024-11-08
E103067,975766,68820,L3,2022-03-13
E103068,830076,82095,L2,2022-03-03
E103069,891684,54142,L2,2021-03-21
E103070,797757,104119,L2,2021-09-24
E103071,406791,25009,L1,2024-09-05
E103072,1596362,102882,L4,2025-12-29
E103073,1055646,119581,L3,2021-05-12
E103074,467685,59147,L1,2020-08-18
E103075,697813,49252,L2,2019-08-22
E103076,1217133,126755,L4,2021-05-17
E103077,422617,36572,L1,2026-01-13
E103078,604799,79013,L2,2025-06-05
E103079,652774,32818,L2,2022-12-19
E103080,975924,63826,L3,2021-12-17
E103081,442959,29867,L1,2022-04-24
E103082,429312,26120,L1,2022-11-13
E103083,1075077,159996,L3,2026-06-26
E103084,662916,41583,L2,2025-05-06
E103085,1300460,177490,L4,2021-05-26
E103086,1926564,218590,L5,2022-08-13
E103087,927404,110289,L3,2024-12-22
E103088,930056,81158,L3,2026-02-03
E103089,954070,102317,L3,2023-06-24
E103090,950623,112605,L3,2020-05-20
E103091,579752,76508,L1,2023-08-15
E103092,1292491,192617,L4,2022-11-10
E103093,1106794,162082,L3,2020-01-27
E103094,620042,70311,L2,2024-01-24
E103095,750665,112118,L2,2022-04-24
E103096,1025631,56410,L3,2022-02-26
E103097,1325663,130869,L4,2024-01-27
E103098,431164,44962,L1,2022-07-31
E103099,888719,50777,L2,2023-06-16
E103100,2098962,176740,L5,2024-01-17
E103101,564151,32253,L1,2021-04-09
E103102,790425,103000,L2,2021-05-28
E103103,779589,100401,L2,2019-10-13
E103104,560637,67529,L1,2022-09-15
E103105,1781754,144874,L5,2026-08-16
E103106,1973572,242463,L5,2020-12-16
E103107,1457811,197980,L4,2022-01-13
E103108,1126698,97644,L3,2021-04-27
E103109,692126,42230,L2,2022-01-17
E103110,772529,95012,L2,2021-06-09
E103111,1522212,197660,L4,2020-12-11
E103112,482399,72315,L1,2020-02-09
E103113,536334,49069,L1,2019-11-22
E103114,1177767,90510,L3,2024-12-26
E103115,528509,68235,L1,2020-07-24
E103116,598159,37561,L1,2026-02-15
E103117,1480592,156748,L4,2023-11-30
E103118,658878,50411,L2,2020-05-23
E103119,598844,33149,L1,2023-12-30
E103120,847500,58602,L2,2023-04-18
E103121,1565534,214009,L4,2019-10-17
E103122,658624,97930,L2,2024-06-27
E103123,1105915,164436,L3,2022-10-26
E103124,432885,52500,L1,2023-08-04
E103125,512341,40999,L1,2025-04-12
E103126,1095012,110195,L3,2019-12-11
E103127,891848,75964,L2,2020-05-18
E103128,1189961,126314,L3,2022-09-07
E103129,644829,39423,L2,2022-07-03
E103130,916024,63476,L3,2022-05-26
E103131,675342,36660,L2,2021-06-08
E103132,927511,126305,L3,2022-01-25
E103133,545132,67989,L1,2023-06-08
E103134,690095,37035,L2,2024-06-12
E103135,1185798,91070,L3,2022-07-05
E103136,508646,45733,L1,2023-09-24
E103137,1735278,225225,L5,2023-06-19
E103138,1132600,150066,L3,2024-06-25
E103139,1019415,107550,L3,2020-02-14
E103140,2088189,273558,L5,2022-05-03
E103141,684772,78177,L2,2020-06-04
E103142,1088023,110967,L3,2019-11-16
E103143,477781,70009,L1,2021-09-18
E103144,590240,51664,L1,2023-08-20
E103145,513742,31033,L1,2021-01-21
E103146,1061049,77866,L3,2020-04-05
E103147,1371622,154995,L4,2021-07-04
E103148,1575065,155720,L4,2022-07-31
E103149,985077,144498,L3,2026-03-31
E103150,1186316,172796,L3,2024-09-14
E103151,865296,72804,L2,2025-11-26
E103152,575600,80673,L1,2025-10-21
E103153,716832,88640,L2,2024-10-07
E103154,636196,79667,L2,2019-09-05
E103155,533621,72595,L1,2020-05-14
E103156,980052,119029,L3,2022-11-03
E103157,719933,75690,L2,2022-07-10
E103158,598386,89741,L1,2022-04-22
E103159,625926,50688,L2,2024-02-04
E103160,585490,55795,L1,2020-02-26
E103161,1948023,175445,L5,2018-08-20
E103162,631260,73811,L2,2022-03-15
E103163,830877,111468,L2,2026-09-08
E103164,756979,51594,L2,2020-09-10
E103165,1055400,76194,L3,2020-09-09
E103166,1175399,83089,L3,2024-06-28
E103167,720526,77553,L2,2025-05-17
E103168,1148186,62298,L3,2023-07-30
E103169,736930,97432,L2,2019-07-17
E103170,784047,66831,L2,2023-10-11
E103171,1861778,169496,L5,2022-11-27
E103172,444235,41661,L1,2022-09-08
E103173,812447,64747,L2,2018-07-13
E103174,1370998,90185,L4,2020-04-10
E103175,1134499,145228,L3,2021-06-21
E103176,584222,33376,L1,2024-08-06
E103177,433772,28732,L1,2025-08-29
E103178,1293472,106577,L4,2022-01-01
E103179,1550172,202111,L4,2026-02-07
E103180,613178,35700,L2,2025-03-28
E103181,624623,38749,L2,2025-02-04
E103182,2018080,231055,L5,2024-07-02
E103183,1653930,148431,L5,2021-06-29
E103184,883751,125127,L2,2019-09-18
E103185,407203,60493,L1,2021-10-29
E103186,451689,64071,L1,2021-06-22
E103187,965436,56359,L3,2026-07-20
E103188,1336267,68827,L4,2025-03-06
E103189,1511665,140861,L4,2023-11-14
E103190,913376,64144,L3,2025-07-06
E103191,520196,47956,L1,2021-10-29
E103192,1848822,210883,L5,2024-09-02
E103193,953810,50701,L3,2024-04-27
E103194,479372,45362,L1,2019-06-22
E103195,682811,39058,L2,2023-05-23
E103196,614798,83115,L2,2020-02-01
E103197,749923,98228,L2,2022-10-13
E103198,651602,88930,L2,2024-08-07
E103199,1096637,87480,L3,2023-12-21
